37207
31778
71133
54083
29171
14595
8379
8690
17388
10628
7330
10951
12733
12605
6624
5195
696
1522
95
5580
1265
20
12914
883
5696
684
123
700
1637
897
4683
372
673
1030
1374
773
517
31
1190
785
727
586
827
273
4731
5252
2
1391
138
659
620
2
62
41
120
980
705
178
182
99
13
47
57
7
42
93
80
11
28
82
657
67
115
108
180
323
199
81
51
21
17
58
36
31
55
173
17
116
74
37
54
46
53
35
44
52
57
306
37
20
24
63
5
75
24
24
24
15
27
13
39
69
3
7
24
6
13
6
29
8
15
34
31
6
21
7
4
23
15
7
9
13
1
9
13
7
4
2
1
1
